ID_A;DV_A;MACROZONA;TAMANO;TRAMO;FE;P200;P201;P202;P203;P230;P231;P232;P233;P234;P235;P236;P237;P238;P239;P240;P241;P242;P243;P244;P245;P228;P229;P3000;P3002;P3004;P3006;P3330;P3336;P3338;P3331;P3337;P3339;P3231;P3232;P3233;P3234;P3235;P3237;P3238;P3240;P3248;P3250;P3265;P3241;P3242;P3243;P3244;P3046;P3047;P3048;P3049;P3050;P3051;P3253;P3254;P3255;P3256;P3257;P3266;P3267;P3268;P3271;P4000;P4002;P4003;P3055;P4118;P3344;P3269;P3270;P3057;P4119;P3345;P4139;P3084;P3085;P4140;P3086;P3087;P4141;P3088;P3089;P4142;P3090;P3091;P4143;P3294;P3295;P4144;P3092;P3093;P4122;P4145;P4120;P4121;P3342;P3343;P3102;P3104;P3106;P3108;P3110;P3112;P3114;P3116;P3132;P3118;P3120;P3122;P3124;P3126;P3128;P3130;P3134;P3103;P3105;P3107;P3109;P3111;P3113;P3115;P3117;P3133;P3119;P3121;P3123;P3125;P3127;P3129;P3131;P3135;P3146;P3147;P3148;P4005;P4006;P4004;P4124;P4127;P4125;P4146;P3136;P4147;P3139;P4148;P3142;P4149;P3145;P4150;P3281;P4151;P3154;P4152;P3157;P4153;P3332;P4154;P3333;P4155;P3334;P4156;P3335;P3162;P3164;P3166;P3168;P3170;P3172;P3174;P3176;P3178;P3180;P3182;P3184;P3186;P3188;P3190;P3192;P3282;P3283;P3284;P3320;P3321;P3323;P3324;P3326;P3327;P3329;P4008;P4010;P4011;P4012;P4013;P4014;P4015;P4016;P4017;P4018;P4019;P4020;P4021;P4022;P4023;P4024;P4025;P4026;P4027;P4028;P4029;P4030;P4031;P4032;P4033;P4034;P4035;P4036;P4037;P4038;P4180;P4181;P4182;P4183;P4184;P4185;P4186;P4187;P4188;P4189;P4190;P4039;P4040;P4041;P4042;P4043;P4044;P4046;P4045;P4047;P3196;P3197;P3285;P3198;P3199;P3200;P3286;P3201;P3202;P3287;P3288;P3289;P3290;P3291;P3293;P3296;P3297;P3298;P4157;P4059;P4163;P4169;P4158;P4062;P4164;P4170;P4159;P4065;P4165;P4171;P4160;P4068;P4166;P4172;P4161;P4071;P4167;P4173;P4162;P4074;P4168;P4174;P4113;P4175;P4176;P4177;P4178;P4179;P3220;P3222;P4116;P3230;P024;P041;P026;P027;P040;P028;P0281;P021
20849;8;13;1;2;1,08;13489623;13606977;755110;454157;0;3;1;12;5;0;0;21;0;2;5;10;2;1;0;20;2;2;1;1;1;0;3;0;97;0;0;100;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;3;3;3;1;2;1;1;2;1;1;1;3;0;0;;;1;1242866;1158139;1;0;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;1242866;1158139;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;6;0;26;33;0;1;1;1;2014;2018;4000000;1;1;1;3;0;;;;1;2;1;3;1;3;0;;0;;1;3;0;;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;5;NORUEGA;;;0;0;14;1;0;0;14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;0;;;1;;;;;;;;;;;;;4;4;2;4;3;3;1;2;4;4;4;2;4;4;3;4;3;4;1;2;1;1;1;1;0;1;0;;;;0;;;;0;;;;0;;;;1;0;0;;;;1;1;0;1;2008;1;0;100;0;5;;1
25012;4;13;1;1;1;208714120;220803973;33651947;38971569;0;65;0;116;15;0;0;196;0;0;0;14;0;0;0;14;70;120;0;0;;;;;;;;;;;;;0;0;1;1;0;0;0;0;1;0;0;2;2;3;3;1;2;3;3;2;1;3;2;3;2;0;0;;;1;1405260;3961100;0;1;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;1405260;3961100;0;0;20;0;25;0;0;0;0;30;0;0;0;0;0;25;0;0;0;20;0;25;0;0;0;0;30;0;0;0;0;0;25;0;2;2;0;1;0;0;;;;1;2;0;;0;;;;0;;0;;0;;0;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;4;1;2;0;13;1;19;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;0;0;0;0;1;1;0;;5;3;3;3;4;3;4;3;3;2;3;2;3;4;4;4;4;4;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;1;0;2;1960;1;99;1;0;4;;1
24978;3;13;1;1;1;92582745;78049514;21589712;34501181;0;139;26;39;1;0;0;205;0;6;6;21;0;0;0;33;12;3;1;0;0;1;0;100;0;0;100;0;1;0;0;0;0;0;0;0;0;0;0;;;;;2;3;1;2;3;3;2;3;2;3;2;2;3;3;0;0;;;1;1501100;10981000;1;0;0;;;0;;;0;;;1;371300;0;0;;;0;;;0;;;;0;;;1872400;10981000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;100;0;1;1;0;;;;1;1;1;2;0;;;;0;;0;;0;;0;;1;3;0;;0;;0;;;;;;;;;;;;;;;;;;;5;1;6;1;4;1;15;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;0;0;0;1;0;0;0;;4;2;4;2;3;3;3;3;3;1;2;2;4;3;3;4;3;2;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;1;1952;1;0,21;99,79;0;4;;1
24960;2;13;1;1;1;1132945268;1250138063;128835384;133267529;100;3356;801;701;45;0;0;5003;52;1728;413;361;31;0;0;2585;445;442;1;0;1;0;4,3;0;95,7;0;0;100;1;0;0;0;0;0;0;0;0;0;0;;;;;1;2;2;3;3;1;2;3;1;3;3;2;1;4;0;0;;;1;3007000;3477416;1;0;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;3007000;3477416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;11;0;0;0;0;0;4;0;0;85;0;40;56;0;1;1;0;;;;1;1;0;;0;;;;0;;0;;0;;0;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;58;1;58;1;308;1;424;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;1;0;0;0;1;0;0;;5;3;3;3;1;1;2;3;3;3;4;4;4;2;3;2;2;2;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;1;1;1934;1;0,3;99,7;0;4;;1
25540;6;13;1;2;7,620323412;121258;302021;0;0;0;0;0;38;0;0;0;38;0;0;0;25;0;0;0;25;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;1;7667790;9006952;1;0;0;;;0;;;1;169860;222859;1;30858;64291;1;122192;478;0;;;0;;;;0;;;7990700;9294580;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;30;100;100;0;0;1;1;2017;2018;12280846;1;1;0;;0;;;;0;;0;;0;;0;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;2;1;5;1;5;1;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;1;0;0;0;0;0;0;;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;0;0;1;1999;1;100;0;0;5;;1
22377;7;2;1;1;1;29543061;1638462;0;0;100;50;30;10;0;0;0;190;50;20;10;5;0;0;0;85;175;100;1;1;1;0;70;0;30;;;;0;0;1;0;1;0;1;0;1;1;1;0;0;1;0;1;1;1;1;3;1;2;2;1;3;2;1;2;2;0;0;;;0;;;;;0;;;0;;;1;50000;10000;0;;;1;100000;10000;0;;;0;;;;0;;;150000;20000;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;20;5;0;1;0;0;2016;2018;100000;0;;0;;1;1;;;1;1;0;;0;;0;;0;;0;;1;1;0;;;;;;;;;;;;;;;;;;;30;1;3;0;10;1;43;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;1;0;1;0;1;0;0;;5;2;1;2;3;3;1;1;1;2;2;1;2;1;1;1;1;2;2;1;1;1;2;0;;;;1;1;0;1;0;;;;0;;;;0;;;;1;0;1;0;0;1;1;1;1;2;2015;1;100;0;0;2;;1
24069;1;13;1;1;1;116766825;160755799;28800813;27085209;0;0;130;19;5;0;0;154;0;0;5;10;1;0;0;16;55;51;1;1;1;0;5;0;95;0;0;100;1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;2;1;2;2;2;2;2;2;1;1;0;0;;;0;;;;;0;;;0;;;0;;;0;;;1;89320;77642;0;;;0;;;APOYO ENVASADO VINO EN LATA;1;281894;0;371214;77642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;100;0;1;1;0;;;;1;1;0;;1;1;;;0;;1;3;1;3;0;;1;3;1;3;0;;0;;;;;;;;;;;;;;;;;;;0;0;20;1;0;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;1;0;0;0;0;0;0;;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;1;2;2000;1;0;100;0;4;;1
24169;4;13;2;2;1,367002393;925340;934615;0;0;2;8;1;0;0;0;24;35;1;2;0;1;0;0;1;5;0;0;1;0;1;0;5;0;95;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;3;2;2;2;4;4;2;2;2;4;2;3;2;4;1;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;1;4500;12000;0;;;;0;;;4500;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;100;0;1;0;0;;;;0;;0;;1;1;;;0;;1;1;0;;0;;0;;0;;0;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;;;;0;0;0;0;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;1;2;1;1;1;1;1;1;2;2;2;1;1;2;1;1;1;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;0;0;1;1995;1;100;0;0;8;;0
21605;2;13;3;2;176,6772433;218354;217598;0;0;0;0;0;2;1;0;0;3;0;0;0;4;0;0;0;4;2;2;0;1;1;0;30;0;70;;;;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;3;3;1;4;1;4;1;4;2;1;1;3;4;4;0;0;;;0;;;;;0;;;0;;;0;;;1;92;138;0;;;0;;;0;;;;0;;;92;138;0;0;0;0;12;25;0;0;0;25;13;0;0;0;0;25;0;0;0;0;0;12;25;0;0;0;25;13;0;0;0;0;25;0;100;100;0;1;0;0;2018;2018;190;1;1;1;1;0;;;;0;;1;1;0;;1;1;0;;0;;1;3;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;6;BELGICA;;;0;0;1;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;1;3;2;1;3;3;1;2;2;2;4;4;3;3;2;4;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;0;0;1;2012;1;100;0;0;8;;0
23749;2;13;3;2;103,5304991;107676;27358;0;0;2;3;5;1;0;0;0;11;1;1;2;2;0;0;0;6;0;0;0;1;1;0;30;0;70;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;2;1;1;1;2;1;3;2;4;1;1;1;1;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;1;0;1500;1;0;400;;0;;;0;1900;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;20;0;1;0;0;2014;2018;500;1;1;0;;1;2;;;1;2;1;2;0;;0;;0;;0;;1;2;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;2;3;3;1;1;2;2;3;3;3;3;3;3;3;3;1;1;1;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;1;2002;1;100;0;0;2;;0
25263;6;3;1;2;87,700009;27394202;45902030;0;0;0;0;10;36;5;0;0;51;0;0;0;7;0;0;0;7;3;7;1;1;1;0;30;0;70;0;0;0;1;0;0;0;1;0;1;0;0;1;1;1;0;0;0;1;2;1;2;2;1;2;1;1;3;2;1;2;2;1;0;;;0;;;;;0;;;0;;;0;;;1;10000;14100;0;;;0;;;0;;;;0;;;10000;14100;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;10;80;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;100;100;0;1;0;0;;;;1;1;0;;1;1;;;1;2;0;;0;;0;;0;;0;;0;;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;FINLANDIA;SUECIA;BRASIL;0;0;0;0;5;1;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;2;4;1;2;1;1;3;3;2;3;3;2;1;3;2;2;2;1;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;1;1;1992;1;0;100;0;4;;1
24478;6;13;3;2;2,944338684;342285;173979;0;0;0;10;1;1;0;0;0;12;0;1;0;3;0;0;0;4;0;0;1;0;1;0;22;0;78;;;;0;0;1;0;0;0;0;0;0;0;0;;;;;2;2;4;3;3;4;2;3;4;3;3;3;2;2;1;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;1;1000;500;0;;;;0;;;1000;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;100;0;1;0;0;;;;1;1;0;;0;;;;0;;0;;0;;0;;0;;0;;1;1;0;;;;;;;;;;;;;;;;;;;0;0;0;0;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;2;2;2;2;2;3;2;1;3;3;1;2;3;3;1;1;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;1;0;2;1988;0;100;0;0;2;;0
20856;5;13;1;2;3,363619491;2974193;1902268;0;0;0;9;5;6;0;0;0;20;0;3;3;10;0;0;0;16;5;5;1;0;1;0;20;0;80;;;;1;0;0;0;0;0;0;0;0;0;0;;;;;2;2;2;3;3;3;2;2;2;3;3;2;3;3;0;0;;;0;;;;;0;;;0;;;0;;;0;;;1;0;5000000;1;0;1000000;0;;;;0;;;0;6000000;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;1;0;0;;;;1;2;0;;0;;;;0;;0;;0;;0;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;0;0;2;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;1;2;1;1;2;2;2;2;3;2;3;2;2;4;1;1;1;1;3;0;1;1;2;0;1;0;;;;0;;;;0;;;;0;;;;1;0;0;;;;1;1;0;2;2008;1;100;0;0;2;;0
21154;5;13;3;2;63,05076666;100690;100000;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;1;0;20;0;80;;;;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;2;1;3;3;0;0;;;0;;;;;0;;;0;;;1;1000;1000;0;;;0;;;1;3000;3000;1;5000;5000;;0;;;9000;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;70;0;0;1;1;0;0;;;;0;;1;1;1;1;;;0;;0;;0;;0;;0;;0;;1;1;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;1;1;4;4;4;4;4;4;4;4;4;4;1;4;1;4;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;1;1;2010;1;100;0;0;2;;0
20679;1;13;3;2;1,528149854;92911;92925;0;0;0;3;19;39;16;1;0;78;0;1;10;36;9;2;0;58;15;15;0;1;1;0;100;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;0;;;0;;;;;0;;;0;;;1;872;765;0;;;0;;;0;;;0;;;;0;;;872;765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;60;70;0;0;1;0;;;;1;2;1;2;1;3;1;3;1;2;1;2;1;2;1;2;1;2;1;3;1;1;0;;;;;;;;;;;;;;;;;;;5;1;6;1;0;0;11;1;1;0;0;;0;1;0;;0;1;0;;1;0;0;;1;0;0;;1;0;0;;;1;0;0;;0;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;2;2;2;2;4;2;2;2;2;2;2;2;2;0;;;;0;;;;0;;;;0;;;;1;6;4;1;0;;;;1;0;0;;;;1;0;1;1;1985;1;5;0;95;10;CORPORACION DE DERECHO PRIVADO SIN FINES DE LUCRO;0
23589;5;3;2;2;3,76984127;1391990;1442688;0;0;0;28;5;7;0;0;0;40;0;2;3;5;0;0;0;10;0;0;0;1;1;0;10;0;90;;;;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2;1;1;1;3;1;1;1;1;3;1;1;2;4;0;0;;;0;;;;;0;;;0;;;0;;;0;;;1;5000;5000;0;;;0;;;;0;;;5000;5000;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;100;100;0;1;0;0;;;;1;1;0;;1;1;;;0;;0;;0;;0;;0;;1;2;0;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;;;;1;1;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;2;2;1;2;2;3;3;3;2;3;3;3;3;3;3;4;4;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;1;2000;1;100;0;0;2;;0
24819;7;2;1;1;1;52655998;38362880;2788098;1807697;2;930;159;106;1;0;0;1198;3;26;38;21;0;0;0;88;105;7;0;1;1;0;1,36;0;98,64;0;0;100;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;1;3;2;3;4;3;1;2;3;2;1;1;4;0;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;INNOVACION INTERNA;1;40000;50000;40000;50000;0;0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;0;1;2014;2018;250000;1;2;0;;1;1;;;0;;0;;0;;0;;0;;0;;1;2;0;;;;;;;;;;;;;;;;;;;3;1;3;1;2;1;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;0;0;1;0;0;0;1;TIEMPO Y BUROCRACIA;7;1;2;2;1;1;3;3;3;3;4;4;3;3;2;3;4;3;3;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;1;1980;1;100;0;0;4;;1
25576;5;4;1;2;1,58363295;3419674;2831830;11259;70119;0;58;2;7;0;0;0;67;0;0;3;0;0;0;0;3;4;4;1;0;1;0;1;0;99;1;0;99;1;0;0;0;0;0;0;0;0;0;0;;;;;2;4;3;4;4;3;4;4;3;4;4;3;4;4;0;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;1;20400;26400;0;;;;0;;;20400;26400;0;0;0;0;0;0;0;0;0;0;0;70;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;45;0;0;0;0;100;100;0;1;1;0;2014;2018;52800;1;1;0;;1;3;;;0;;0;;0;;0;;0;;0;;1;2;0;;;;;;;;;;;;;;;;;;;0;0;0;0;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;1;1;1;0;1;0;0;;5;1;2;2;1;1;2;2;2;2;4;3;3;2;3;3;1;1;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;0;0;1;2001;1;100;0;0;4;;0
20001;3;1;3;2;6,446393038;219094;190791;0;0;0;4;0;0;0;0;0;4;0;6;0;0;0;0;0;6;0;0;0;1;0;1;0;100;0;;;;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;1;4;1;1;4;4;4;4;2;1;4;1;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;DELIVERY;1;0;326;0;326;;;;;;;;;;;;;;;;;;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;1;0;0;;;;1;1;0;;0;;;;0;;0;;0;;0;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;2;4;3;1;1;1;4;3;1;4;1;4;4;4;4;1;2;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;1;1;2;1993;1;100;0;0;1;;0
20133;1;13;3;2;77,41172474;115243;45003;0;0;0;2;0;0;0;0;0;2;0;5;0;0;0;0;0;5;0;0;0;1;0;1;0;80;20;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;1;2;1;2;1;2;1;1;1;1;2;2;3;4;1;0;;;0;;;;;0;;;0;;;0;;;0;;;1;0;1500;0;;;0;;;;0;;;0;1500;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;10;0;1;0;0;;;;1;1;1;2;1;1;;;0;;0;;0;;0;;0;;0;;1;1;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;0;0;;1;0;0;;1;0;0;;1;0;0;;1;0;0;;1;0;0;;SERCOTEC;0;0;1;3000;0;;;;;;;;;;;;;;;;;;;;1;4;1;4;4;1;4;1;1;4;4;1;1;3;4;1;1;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;1;2002;1;100;0;0;1;;0
20922;8;13;1;1;1;4997614;5556363;0;0;0;0;0;0;0;0;760;760;0;0;0;0;0;0;828;828;0;0;0;1;0;1;0;3;97;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;2;3;1;2;2;2;1;2;1;2;3;2;2;4;1;0;;;0;;;;;0;;;0;;;0;;;0;;;1;0;953743;0;;;0;;;;0;;;0;953743;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;;;;1;1;1;2;1;1;;;1;2;1;3;0;;1;2;1;3;1;2;1;1;1;1;1;1;0;1;0;0;0;1;0;1;0;0;0;2;ESTADOS UNIDOS;INDIA;;1;1;1;1;1;1;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;1;0;1;0;0;0;1;NO SE HA EVALUADO;7;1;4;2;1;2;2;2;3;2;2;2;1;3;4;3;3;2;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;1;1;2008;1;100;0;0;4;;1
20973;7;3;2;2;75,54570427;2525886;2119262;0;0;0;645;120;0;0;0;0;765;0;25;36;24;0;0;0;85;0;0;0;1;0;1;0;0;100;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;4;4;4;4;4;4;1;4;4;4;4;4;4;4;0;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;CONTRATACION DE GPS;1;0;9997;0;9997;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;100;0;1;0;0;;;;1;1;0;;0;;;;0;;0;;0;;0;;0;;0;;1;1;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;1;0;0;0;0;0;0;;1;4;4;4;4;4;1;4;4;4;4;3;4;4;4;4;4;4;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2009;1;100;0;0;2;;0
21170;5;2;3;2;19,71363856;360682;350254;36948;48558;0;0;0;4;2;0;0;6;0;1;0;4;1;0;1;7;0;0;0;1;1;0;0;0;100;0;0;100;1;0;0;0;1;1;1;0;0;1;0;1;0;0;0;1;3;1;1;1;4;3;1;1;1;4;2;2;3;1;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;1;5346;11880;1;7128;35640;VARIOS;1;23166;71280;35640;118800;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;100;100;0;1;0;1;;;;1;1;0;;1;1;;;0;;0;;0;;0;;1;2;0;;1;2;0;;;;;;;;;;;;;;;;;;;8;0;0;0;0;0;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;4;4;1;2;3;4;4;3;4;4;4;4;3;4;2;4;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;1;2010;1;100;0;0;8;;0
21179;6;3;1;2;5,25;3199070;1469523;0;0;3;15;5;5;0;0;0;28;10;60;2;0;0;0;0;72;94;100;1;0;0;1;0;10;90;;;;1;0;0;0;0;0;0;0;0;0;0;;;;;1;2;1;2;1;1;1;1;1;1;1;2;2;2;1;0;;;0;;;;;0;;;0;;;0;;;1;0;3000;0;;;0;;;0;;;;0;;;0;3000;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;0;;;0;1;2;1;3;1;1;;;0;;0;;0;;0;;0;;0;;1;2;0;;;;;;;;;;;;;;;;;;;1;0;1;0;1;0;3;1;0;1;0;;1;0;0;;1;0;0;;1;0;0;;1;0;0;;1;0;0;;;1;0;0;;0;;;;;;;;;;;;;;;;;;;;1;1;1;1;2;2;2;4;4;4;4;4;3;4;4;1;1;1;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;1;0;2;2010;1;100;0;0;8;;1
21230;1;13;2;2;8,080038867;2446728;2337464;0;0;0;1;6;6;0;0;0;13;0;5;4;4;0;0;0;13;2;2;0;1;0;1;0;0;100;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4;4;3;3;3;3;3;3;3;3;2;3;4;4;0;0;;;0;;;;;0;;;0;;;0;;;1;0;3000;0;;;0;;;0;;;;0;;;0;3000;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;1;0;0;;;0;1;1;0;;0;;;;0;;0;;0;;0;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;1;0;0;0;1;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;3;3;3;2;2;3;2;3;3;4;3;4;1;2;3;2;3;1;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;1;0;2;2010;1;100;0;0;4;;0
